hour,weekday,month,holiday,precipitation_mm,visibility_km,temperature_c,wind_speed_kmh,traffic_density,num_lanes,ilumination,work_zone,num_accidents
8,3,11,0,0,10.2,14.5,27.6,8,4,1,0,6
21,5,10,0,0,9.5,21.7,34.7,3,3,1,1,3
7,3,4,0,0,9.8,14.6,39.2,7,2,1,0,1
8,2,7,0,0,9.6,23.4,46.4,7,3,1,0,2
5,6,6,0,0,9.7,19,17.1,4,2,0,0,4
11,0,1,0,0,10.5,6.9,82.8,6,4,1,0,0
2,1,7,1,41.6,2.8,23.2,13.3,1,4,1,0,4
11,5,11,0,0,9.8,15.3,27.2,8,3,1,0,1
15,1,8,0,0,10,27.2,2,7,4,1,0,2
17,5,1,0,1.4,9.5,10,56.7,5,4,1,0,3
10,4,2,0,0,9.8,10.8,16.5,7,2,1,0,2
12,2,4,0,0,9.6,17.6,11.3,5,2,1,0,0
19,2,4,0,0,10.2,18.8,70.1,9,3,1,0,3
5,4,2,0,0,9.8,13.9,13.4,2,3,0,1,4
7,6,7,1,0,9.6,23.9,59.9,2,2,1,0,2
5,6,6,0,0,10,19.7,89.2,3,2,0,0,3
6,3,4,0,0,9.6,12.6,74.1,3,2,1,0,3
16,6,7,0,0,9.9,27,14.9,5,3,1,0,3
4,2,9,0,0,9.7,18.6,59,1,4,1,0,1
17,1,1,0,0,9.7,9.3,62.1,9,2,1,0,5
1,4,6,0,0,9.9,20.9,1,3,4,1,0,4
5,6,1,0,0,9.8,12.9,26.5,2,2,1,0,2
4,5,5,0,0,9.7,15.8,65.1,4,2,1,0,8
14,2,11,0,0,9.8,10.1,22.8,6,3,1,0,4
18,3,9,1,0,10.3,21.2,18.4,8,3,1,0,3
15,4,4,1,0,10.2,12.9,42.4,4,3,1,0,7
8,5,2,1,0,10.3,12.4,13.7,2,2,1,0,4
6,6,8,0,0,9.5,28.7,50.4,3,3,1,0,1
1,2,11,0,6.8,8.9,16,6.5,2,2,0,0,1
9,6,5,0,0,9.5,21.3,28.6,7,2,1,0,4
12,5,11,0,0,9.8,13.2,36,7,3,1,0,2
22,4,6,0,0,10.5,25,25.4,2,3,1,0,1
11,3,6,0,0,9.6,20.3,72.1,6,3,1,0,5
18,4,4,0,0,9.8,12,89.1,9,2,1,0,4
21,0,4,0,0,9.9,17.9,69.1,3,3,1,0,3
6,0,8,0,0,9.5,23.9,24.7,4,3,1,0,1
12,0,10,0,0,9.7,15.4,39.7,6,2,1,0,0
4,2,5,0,0,10.4,15,57.8,2,4,1,0,2
0,4,8,0,0,10,27.3,8.6,2,2,1,0,2
9,0,11,0,4,9.6,10.8,43,9,3,1,0,2
1,5,2,0,12.3,7.5,9.9,42.8,2,3,1,0,2
11,5,10,0,0,10,16.1,1.7,6,2,1,1,2
2,5,5,0,0,9.8,19.8,16.2,4,2,1,0,3
23,3,10,0,0,10.4,14.7,84.1,3,2,1,0,0
20,6,6,0,0,9.5,26.6,39.3,4,2,1,0,0
0,3,6,0,0,9.9,21,68,3,3,1,0,2
5,4,4,0,0,10.5,17.2,84.8,2,2,1,0,2
0,1,1,0,0,10.4,10.9,69.7,1,3,1,0,2
10,6,9,0,0,10.4,22.5,28,7,3,1,0,0
16,5,1,0,0,9.9,10.9,58.2,6,3,1,0,3
2,0,7,0,0,9.7,23.3,80.8,2,3,0,0,6
4,5,6,0,0,10.1,21.2,69.9,2,4,1,1,7
23,6,9,0,0,10.4,20.1,13.5,3,3,1,0,1
3,6,6,0,0,9.6,21.9,74,3,4,1,0,3
11,2,1,0,0,9.5,11.1,72.4,6,4,1,0,3
15,5,9,0,0,9.7,24.5,42.6,6,3,1,0,5
23,4,2,1,0,10,9.6,89.1,1,3,1,0,3
22,4,4,0,0,9.9,17,70.2,1,3,1,0,4
7,5,6,0,0,10.2,25.7,62.7,3,4,1,0,3
17,3,2,0,0,9.8,12.3,58.7,10,2,1,0,2
14,3,9,0,0,10.2,19.2,79.4,6,3,1,0,3
16,6,6,0,0,10.3,25.2,74.4,6,2,1,0,1
11,1,11,0,0,9.6,11.8,62.5,6,3,1,0,2
19,2,3,0,0,10.5,11.9,59.4,9,2,1,1,2
1,3,10,0,20,6.8,22,44.3,3,2,1,0,1
23,4,4,0,0,10.1,11.5,63.4,1,3,1,0,3
11,1,7,0,0,9.7,29.2,35,7,4,1,0,1
13,4,6,0,0,9.8,22.6,5.7,6,4,1,0,0
19,4,10,1,0,10.1,18.1,1.8,7,4,1,0,5
6,2,2,0,2.2,9.9,7.7,7.7,3,3,1,0,0
21,0,3,0,0,10.2,12.1,84.4,3,2,1,0,3
12,4,1,0,0,10.3,10.5,40.7,6,2,1,0,0
5,6,9,0,0,10.3,23.3,28.5,4,3,0,0,0
22,0,12,0,2.5,9.1,9.6,61,2,3,1,0,0
8,1,12,0,46.2,2,13.5,78.2,8,3,1,0,5
4,0,2,0,0,9.6,12.1,13,2,4,1,0,2
18,6,2,0,0,9.5,13.5,24.2,6,3,1,0,2
16,1,12,0,0,9.6,6.2,25,6,3,1,0,3
17,1,4,0,0,9.6,16.2,86.6,10,3,1,0,4
3,0,5,1,0,10.1,18.4,79.8,3,2,1,0,3
20,0,8,1,0,10.3,25.2,68.4,2,2,1,0,1
0,3,12,0,6,9,13.6,49.5,3,3,1,0,3
0,6,7,0,0,10.4,22.3,18.7,2,4,1,1,3
4,4,9,0,0,10.2,18.5,62.1,2,3,1,0,1
18,1,7,0,0,10.3,24.7,79.4,9,2,1,0,2
22,0,9,0,0,10.2,18.2,43.8,2,2,1,0,3
2,2,9,0,0,9.8,19.4,85.8,3,3,1,0,1
19,5,3,0,7.1,9.2,9.9,52,5,4,1,0,8
17,3,2,0,27.1,4.8,7,76.6,10,4,1,0,5
16,1,1,0,0,10.2,7.3,19.6,6,3,1,1,2
17,4,9,0,0,10.1,24.9,82.3,9,3,1,0,5
16,3,6,0,48.9,0.9,19.6,14,5,4,1,0,3
4,2,10,0,0,9.8,17.1,30.3,2,3,0,0,1
3,1,11,0,0,9.9,11.1,11.5,2,3,1,0,3
23,0,11,0,0,10.4,10.5,6.9,2,2,1,0,5
22,2,7,0,0,10.1,28.9,43.3,1,3,0,0,1
23,1,8,1,0,9.8,28.5,77.4,2,3,1,0,5
17,0,4,0,0,10.5,13,31,8,4,1,0,5
7,1,9,1,32.5,4.2,24,39.2,6,3,1,0,4
17,4,12,0,0,10.5,13.8,65.2,8,4,1,0,1
5,0,1,0,37.8,2.7,10.7,45.6,3,3,0,0,2
1,5,5,0,0,9.8,17.6,88.2,3,3,1,0,6
21,5,12,0,0,10,10.3,7.8,3,3,1,0,1
6,5,4,0,0,10.3,13.2,47.2,4,2,1,0,1
16,6,4,0,6.6,8.5,16.7,61.8,5,3,1,0,4
15,6,3,1,4,9.5,8,11,4,3,1,0,4
17,6,3,0,7.5,9,15.9,63.4,7,3,1,0,2
20,6,8,0,0,9.6,22.7,70.3,4,3,1,0,4
16,0,11,0,0,9.8,14.6,46.4,6,4,1,0,4
5,3,5,0,0,9.8,22,17.5,2,3,1,0,0
7,4,6,0,0,9.8,26.6,26.9,8,3,1,1,6
18,1,12,0,0,9.7,7.1,1.4,9,3,1,0,2
6,5,1,0,0,9.9,5,73.3,3,3,1,0,1
4,2,7,0,0,9.8,29.6,62,3,4,1,0,2
21,5,7,0,0,9.7,25.8,50.2,2,4,1,0,2
0,4,12,0,29.7,4.7,10.5,39.2,3,3,1,0,3
12,5,8,0,23.1,6.1,29,16.7,7,2,1,0,1
5,6,10,0,0,9.8,18.3,83.1,2,3,1,0,1
2,3,7,0,0,9.5,29,70.3,3,3,1,1,3
17,0,9,0,0,10.5,24.5,61.5,9,4,1,0,6
12,5,5,0,0,9.5,20.3,57.9,6,4,1,0,2
15,3,3,0,0,10,11.9,18.5,6,4,1,0,0
18,5,5,1,49.2,1,19.5,5.1,5,3,1,0,9
23,6,4,0,0,10,15.2,75.7,2,3,0,0,6
13,3,2,0,0,9.6,10.1,19.7,7,3,1,0,1
11,1,4,0,0,9.7,16.7,69.5,6,3,1,0,0
0,1,11,0,0,9.5,10.7,21.5,1,2,1,0,0
11,3,3,0,0,10.5,8.4,42.8,6,3,1,0,3
6,3,5,0,0,10.3,22.3,46.1,3,3,1,0,2
7,0,11,0,0,10.2,11.7,36,9,2,1,0,2
8,4,6,0,0,10.4,21.3,35.7,9,2,1,0,4
0,5,10,0,0,10.3,20,68.2,3,2,1,0,3
3,6,5,0,47.8,1.6,19.2,34.4,2,2,1,0,4
23,3,8,0,0,10.5,27.3,33.9,2,2,0,0,4
3,4,4,0,0,9.9,14.5,4.7,2,2,0,0,3
5,2,5,0,0,10.4,20.6,3.7,1,2,1,0,0
15,1,6,0,37.2,2.8,25.9,72.9,6,3,1,0,2
7,0,9,0,0,10.4,21.1,23,9,2,1,0,2
19,3,11,0,23.1,5.7,15.9,53.7,8,3,1,0,5
14,3,6,0,0,9.8,22.1,38.8,6,3,1,0,0
15,5,6,0,0,10.2,21.7,5,5,2,1,1,3
18,1,8,0,0,10,28.4,81.1,9,2,1,0,6
21,5,4,0,0,10.3,16.1,65.7,3,4,1,0,2
12,3,3,0,0,10,10.8,77.2,6,4,1,0,4
12,6,8,0,0,9.7,26.9,45.2,7,4,1,0,1
0,5,3,0,0,10.3,8.9,64.2,2,2,1,1,3
19,0,7,0,0,10,22.5,22.4,9,2,1,0,2
8,0,12,0,0,10.1,6.6,41.7,7,3,1,0,5
4,0,3,0,41.3,3.1,15.3,46.3,3,3,0,0,4
21,5,2,0,0,10.5,12.9,57,4,2,1,0,1
0,2,7,0,0,9.9,25,69.3,3,2,0,0,1
8,5,10,0,11.6,8.4,19.6,13.5,3,2,1,0,2
12,5,1,0,0,10.5,7.7,78.1,6,2,1,0,2
8,1,2,0,0,9.6,12.9,55.9,8,2,1,0,1
20,5,7,0,13.2,7.8,23.7,4.4,2,2,1,0,2
14,6,1,0,47.4,1.3,7.1,0,6,3,1,0,7
7,4,12,0,0,10.1,12.7,73.9,7,2,1,0,7
8,5,6,0,0,10.3,21.6,84.3,4,2,1,0,5
4,4,8,0,0,9.7,23.1,51.9,2,3,1,0,2
2,0,12,1,0,9.7,7.4,76.5,2,3,1,0,1
9,4,9,0,0,10,20.7,66.1,9,3,1,0,3
11,2,7,0,0,9.8,25.4,84.9,7,3,1,0,3
22,2,2,1,0,9.9,10.8,12.8,1,3,1,1,5
17,0,1,1,0,10.2,5.5,51.7,6,3,1,0,3
2,5,2,0,33.3,3.9,12.4,26.9,3,3,1,0,4
2,0,3,0,43.5,2.4,13.2,49,2,2,1,0,5
2,0,12,0,0,10.1,12.7,28.8,3,3,1,0,3
20,3,2,0,0,10,10.5,70.7,3,3,1,0,1
11,2,7,0,0,9.7,28.4,45.5,6,3,1,0,2
17,5,8,0,0,10.4,29.1,26.2,6,3,1,0,2
20,4,10,1,0,10.3,20.2,74,2,3,1,0,2
22,4,10,0,0,10.3,20.6,34.7,2,2,0,0,1
18,5,7,0,0,10.1,26.2,55.9,6,3,1,0,2
17,6,1,0,20.3,6.7,7.4,35.2,6,2,1,0,4
14,0,1,0,11.4,7.7,6.4,21.3,6,3,1,0,3
17,2,7,0,0,10.4,27.1,32.3,9,3,1,0,4
15,3,8,0,0,9.8,29.3,10.7,7,3,1,0,1
22,1,9,0,0,9.8,25.3,28.9,2,2,1,0,1
17,5,10,0,0,10.2,14.2,85.2,6,2,1,0,7
5,6,1,0,22.9,5.6,9.3,74.8,3,2,1,0,8
19,3,3,0,1.8,9.2,10.6,6.3,9,3,1,0,1
6,5,1,0,0,9.7,12.6,80.7,3,3,1,1,4
5,0,6,1,0,10.1,26.6,59.1,2,2,1,0,4
14,6,5,0,5,9.5,22.3,47.8,8,2,1,0,3
5,0,3,1,0,9.5,13.3,53.8,2,2,1,0,2
6,6,6,0,0,10.3,23.1,66.4,3,3,1,0,3
23,6,11,0,0,10,15.3,2.9,2,3,1,0,3
7,5,9,1,0,10.5,19.1,76.2,3,2,1,0,2
3,0,6,0,0,10.1,20.9,25.2,3,3,1,1,3
0,1,11,0,0,10.4,10.1,17,3,3,1,0,4
14,3,12,0,41.6,2.4,7.5,2.3,5,2,1,0,3
19,3,3,0,0,10.3,9.6,40.1,9,4,1,0,2
8,2,6,0,47.6,1.8,23.2,82.1,8,3,1,0,5
4,2,10,0,0,10.3,19.6,83.8,2,3,1,0,0
2,4,5,0,2.6,9.4,18.3,77.4,2,3,1,0,4
8,2,7,0,0,10.4,28,13.1,8,3,1,0,2
8,1,8,1,0,10.1,24.6,87.2,7,3,1,1,5
12,3,4,0,0,10.3,17.5,18.2,5,3,1,0,3
5,0,4,0,8.5,8.9,18.3,44.3,2,2,1,0,2
21,1,12,0,0,10.2,7.4,88.2,3,2,1,0,0
3,6,2,0,0,10.1,7.2,3.1,3,2,1,0,0
6,1,9,0,0,9.6,18.5,42,3,3,1,0,2
21,1,6,0,0,9.9,21.1,82.9,2,3,1,1,1
23,1,8,0,0,10.1,26.5,33.3,3,2,0,0,2
5,6,2,0,0,9.5,11.7,42.9,3,3,0,0,1
15,6,5,0,0,9.9,18.2,37.2,7,4,1,0,5
5,0,11,0,0,10.3,15,43.2,2,2,1,0,0
7,1,12,0,0,9.6,7.4,70.7,8,4,1,0,3
4,4,2,0,0,9.9,9.5,11.3,3,2,1,0,0
23,0,7,0,0,9.8,27,32.8,3,3,1,0,3
2,6,11,0,0,10.4,14,27.6,3,2,1,0,2
23,4,5,1,0,10.5,20.7,13.3,3,2,1,0,3
18,5,10,0,6.5,8.5,16.3,89,6,3,1,0,6
0,0,10,1,0,10.3,16.9,8.6,2,3,0,0,3
0,2,7,0,0,10.4,26,62.3,2,4,1,0,0
15,2,12,0,0,10.5,11.1,41.8,6,2,1,0,5
3,5,6,0,0,10.4,20.5,51.4,3,3,1,0,3
17,4,11,0,0,10,11,18.9,8,4,1,0,4
13,4,4,0,0,10.1,18.2,25.3,6,4,1,0,2
4,3,11,0,0,9.8,16,55.7,3,2,1,1,1
15,5,7,0,0,9.6,27.5,3.1,5,3,1,0,3
22,4,3,0,0,10.1,10.9,40.4,3,2,0,0,2
12,5,8,0,0,9.7,29.4,48,8,2,1,0,1
23,5,3,0,0,9.7,8.2,47.4,3,2,1,0,1
5,4,9,0,0,9.8,18.6,6.3,2,3,1,0,1
10,3,11,1,0,9.5,15.9,57.5,3,3,1,1,3
0,1,3,0,0,10.2,10.1,43,2,4,1,0,2
5,4,12,0,25.2,5.5,12.4,55.1,1,2,0,0,2
3,6,4,0,0,9.8,14.5,65.1,4,4,1,0,2
21,0,10,0,0,10.1,19.4,32.3,4,2,1,0,1
9,5,5,0,0,10.3,15.2,42.4,7,2,1,0,2
14,5,9,0,0,10,22.6,66.1,7,2,1,0,5
22,2,10,0,0,10.2,17.2,67.5,3,2,1,0,2
1,6,6,0,0,9.8,23.6,79,4,2,1,0,1
9,4,5,0,0,10.3,17.4,20.1,8,3,1,0,4
20,1,8,0,0,9.6,29.8,72.4,4,4,1,0,2
2,1,9,0,49.2,1.3,25.4,23.4,1,3,1,0,7
2,5,2,0,31.4,4.2,8.5,6.3,4,3,1,0,10
14,5,1,0,0,9.9,11.2,47.9,6,3,1,0,5
21,3,5,0,0,10.3,15.2,71.3,2,2,1,0,0
0,3,3,0,0,9.7,15.3,10.6,1,4,0,0,3
23,0,7,0,0,9.5,28.5,29.4,2,3,1,0,0
6,6,12,0,0,10.3,12.4,39.5,4,2,1,0,2
10,2,5,0,9.5,7.8,16,83,6,3,1,0,5
22,3,11,0,0,10.3,13.1,2,2,4,0,0,6
23,1,8,0,0,9.6,26.3,25.8,1,2,1,1,3
10,3,6,0,0,10.2,26.9,53.4,6,3,1,0,2
2,3,1,0,49.7,1,9.2,33.7,2,4,1,1,5
1,3,4,0,0,10.3,15,65.1,1,2,1,0,5
9,6,5,0,37.7,3.1,18.1,25.1,6,2,1,0,4
20,6,10,0,8.9,8.8,15.1,41.4,4,3,1,0,1
1,5,9,0,0,10.4,23.2,61.8,3,3,1,0,6
19,6,7,0,0,10.3,25.3,73.9,6,3,1,0,8
7,5,11,1,37.1,3,9.8,1.5,2,3,1,0,9
15,3,1,0,32.5,4.3,6.5,50.8,5,2,1,0,1
22,1,10,0,0,10.4,14.5,52.4,3,3,1,0,3
12,2,6,0,0,9.7,19.6,85.4,7,3,1,0,7
5,5,4,1,0,10.2,18.5,67.1,2,3,1,0,3
18,5,4,1,0,9.7,15.5,57.5,5,3,1,0,5
5,2,9,0,0,10.2,22.8,51.1,2,2,1,0,0
9,4,2,0,40.6,3,12.4,8.5,8,3,1,1,6
13,1,3,0,0,9.9,8.7,56.7,5,3,1,1,3
13,2,11,0,0,9.7,11.3,50.9,6,4,1,0,3
19,1,1,0,0,10.4,9.2,81.6,10,2,1,0,5
7,6,9,0,0,10.1,23.5,8.6,4,3,1,0,0
13,2,6,0,0,10,26.2,17.4,7,3,1,0,3
1,1,8,0,0,10.4,28.6,23.7,1,3,1,0,2
8,3,6,0,0,10.1,22.2,24.5,8,3,1,0,3
11,5,4,0,0,10,14.2,78.1,7,3,1,0,6
20,5,6,1,0,10.2,20.2,50.5,3,3,1,0,4
6,6,7,0,0,10,23.3,67.1,2,3,1,0,1
5,2,3,0,0,10.3,10.8,47.9,2,2,1,0,1
20,2,10,0,0,10.3,19.1,39.6,2,3,1,0,2
7,5,2,0,0,9.5,6.5,48.2,3,3,1,0,4
12,5,10,1,0,10,20.8,80.5,6,2,1,1,5
18,6,11,0,18.3,6.7,16.7,37.1,6,3,1,0,4
11,5,11,1,26.7,5.6,15,2.9,5,2,1,1,4
5,1,2,0,0,9.8,13,72.1,2,2,1,0,4
11,6,6,0,0,10.3,22.7,0.7,7,2,1,0,2
13,0,8,0,0,9.8,25.9,40.7,6,2,1,0,0
9,4,9,0,0,10,22.4,35.6,8,3,1,0,2
20,2,4,0,0,10.4,12.7,63.7,3,4,1,1,1
9,5,10,0,0,9.6,20.2,56.4,8,3,1,0,4
8,3,2,0,2.8,9.1,7.9,67.1,8,3,1,0,4
12,4,8,1,0,10.1,22.8,22,5,2,1,0,2
0,6,12,0,10.6,8.3,7.4,50.6,3,3,1,1,7
20,4,10,0,0,10.1,18.5,31.2,2,3,1,0,1
2,6,4,0,0,9.9,17.7,81,4,3,1,0,5
21,0,7,0,0,10.4,28.6,63.1,4,2,0,0,0
1,2,7,0,0,9.6,28.1,67.1,2,4,1,1,2
14,2,10,0,0,9.5,14.6,59.6,5,2,1,0,0
8,0,9,0,0,10,20.3,48.2,7,4,1,0,2
11,1,3,0,0,10.2,9.1,19.4,6,2,1,0,1
1,1,8,0,0,10.3,22.7,83.1,1,2,0,0,7
10,3,3,0,0,10.2,14.3,89.1,5,4,1,0,3
0,5,8,0,0,10.2,23.6,21.4,2,3,1,0,3
0,4,4,0,0,10.4,15.8,65.7,3,3,1,0,2
14,6,2,0,3.4,9.8,7.9,16.9,7,3,1,0,2
21,0,7,0,0,9.5,23.3,2.4,2,3,1,0,2
21,3,4,0,9.4,8.6,18.2,52.9,3,3,1,0,0
14,4,6,0,0,9.9,25.9,78.3,7,3,1,0,5
6,0,3,0,0,9.9,12.5,70.1,2,2,1,0,3
13,6,5,0,18.4,6.6,16.6,76.9,7,2,1,0,8
10,0,5,0,36.2,3,15,57.6,6,3,1,0,4
7,0,2,0,21,5.9,13.4,3,8,2,1,0,3
4,6,6,1,0,9.7,21.9,73.6,2,3,1,0,5
8,1,2,0,0,9.8,7.5,72.3,8,3,1,0,2
21,0,3,0,0,10,8.7,42.6,3,4,1,0,0
20,1,7,0,0,10.1,30,63.9,3,3,1,0,2
20,0,4,0,0,9.8,14.2,59.4,3,3,1,0,0
19,1,7,0,0,10,27.8,70.6,9,3,1,0,2
12,5,8,0,0,9.5,28.7,72.2,8,2,1,0,1
14,4,2,0,0,9.6,8.8,19.6,5,3,1,0,2
23,5,2,0,33.8,4.4,7.5,74.4,3,2,0,0,3
20,6,3,0,0,9.9,12.7,86.2,4,2,1,0,2
19,3,4,0,0,9.9,12.2,79.6,10,2,1,0,3
1,0,8,0,0,10.3,23.4,58.2,1,2,1,0,3
20,3,6,0,16.1,7.4,23.5,76.5,3,2,1,0,2
17,2,1,0,0,9.9,7.9,83.3,8,4,1,0,3
21,6,12,0,39.1,2.5,9.5,89.4,3,2,1,0,7
19,2,7,0,0,9.7,24.3,52.2,9,3,1,0,4
6,1,9,0,0,9.9,19.1,66.3,3,4,1,0,2
11,1,4,0,0,9.6,12.4,34.9,7,2,1,0,2
3,1,12,0,9.5,8.5,10.3,52.7,2,3,1,0,7
8,4,8,0,24.4,5.4,27.9,15.2,8,3,1,0,2
10,2,2,0,0,10.1,7.4,81.2,5,3,1,1,3
19,2,6,0,0,9.5,19.8,27.6,9,3,1,0,3
13,5,5,0,0,9.7,19.7,10.1,7,3,1,0,1
3,2,8,0,0,9.5,23.3,37.6,2,3,1,0,2
23,2,8,0,0,10.2,24.8,56.8,2,4,1,0,2
6,0,1,0,33.3,3.7,10.6,61.6,3,3,1,0,3
23,1,8,0,0,10.3,27.2,0.1,2,2,1,0,2
22,6,9,1,0,10,21.9,80.3,1,2,1,0,3
2,2,3,0,0,9.9,10.4,66.3,3,3,1,0,4
6,4,1,0,0,9.7,9.4,72,3,2,1,0,5
22,0,11,0,41.4,2.5,11.1,26.1,2,3,1,0,3
10,1,10,1,0,10.3,15.3,66.8,3,2,1,0,5
14,1,8,0,0,9.8,28.4,0.3,7,3,1,0,1
5,5,8,0,0,9.7,28.4,54.2,3,2,1,0,5
4,3,5,0,0,10.1,21.2,4.3,2,2,1,1,3
0,1,3,0,0,10.3,15.5,40,2,4,1,0,1
20,0,3,0,0,9.9,11.9,14.2,4,3,1,0,0
22,5,5,0,0,10.2,18.9,53.5,4,2,1,0,1
0,6,11,0,0,9.9,10.7,88.5,3,2,0,0,0
20,2,7,0,0,10.1,24.4,85.2,2,3,1,0,2
20,2,1,0,37.4,3,5.8,17.7,3,2,1,1,7
19,1,2,0,0,10,9.4,82.4,9,3,1,0,1
23,3,11,1,0,9.8,14.4,41.9,2,3,1,0,3
18,2,4,0,0,9.6,17.9,29.3,8,3,1,0,5
7,0,7,0,0,10.4,22.1,45.8,7,2,1,1,3
12,6,3,0,0,10.2,9.2,21.1,7,3,1,0,3
18,4,7,0,0,10.4,30,76.7,9,3,1,1,4
14,3,2,0,36.6,3.9,8,7.7,6,2,1,0,1
10,5,9,0,0,9.9,19.1,58.8,8,3,1,0,2
6,5,12,0,0,10.5,7.2,33.4,4,4,1,0,2
12,4,12,0,0,9.5,6.5,87.3,6,2,1,0,1
5,6,9,0,0,9.9,21.3,69.9,2,3,1,0,3
21,4,3,0,0,10.1,11.2,47.5,3,2,1,0,1
15,1,5,0,0,10.1,17.1,63,5,4,1,0,0
7,1,9,0,0,9.5,22.7,36,9,4,1,0,2
18,1,8,0,0,9.5,27.1,76.3,8,2,1,0,1
16,1,9,0,0,10.3,22.5,11.9,7,3,1,1,4
8,6,3,0,0,10.1,10,73.1,4,3,1,1,1
12,5,6,0,0,10.1,23.2,37.1,7,3,1,0,2
21,4,12,0,0,10.5,7,47.2,2,3,0,0,3
19,3,5,1,0,10.2,15.2,87.5,7,3,1,0,6
5,0,12,0,0,10.3,12,87.4,1,3,1,0,2
4,2,2,0,10.8,7.6,8.1,85.5,1,3,1,0,2
9,6,12,0,0,10.1,12.9,13.5,6,3,1,0,2
9,5,2,0,0,9.8,7.6,79.2,8,2,1,0,6
22,2,12,0,0,10.1,7.7,72.7,2,2,1,0,1
1,3,4,0,0,10.3,13.4,63.8,2,2,1,0,2
14,0,12,0,16.8,6.9,11.1,59.3,5,4,1,0,0
11,1,4,0,0,9.6,14.9,73.7,7,2,1,0,1
2,6,5,0,0,10.3,20.4,39.5,3,4,1,0,3
8,1,9,0,0,9.8,19.9,23.6,7,3,1,0,2
8,6,12,0,0,9.7,13.2,39,2,3,1,1,5
22,6,9,0,0,10.3,23.8,14.7,3,2,1,0,0
3,1,9,1,0,10.2,21.9,86.2,3,2,0,1,4
17,0,11,0,0,10.1,9.9,74.2,9,3,1,0,4
18,3,7,0,0,10.4,23.9,66.2,10,2,1,0,6
22,1,9,0,0,9.8,20.6,23.7,1,2,1,0,0
12,5,11,0,0,10.4,13.5,61.2,7,2,1,0,4
17,0,11,0,29.8,4.9,13.9,30.5,9,4,1,0,8
4,2,6,0,0,10.5,23.8,30,2,3,1,0,1
8,0,11,1,50,1.1,10.9,12.7,6,3,1,0,1
22,1,2,0,0,9.6,12.8,63.5,2,4,1,1,5
20,2,7,0,0,10,22.4,32,4,4,1,1,0
21,3,9,0,0,10.5,25.8,68.5,3,2,0,0,6
20,6,2,0,0,10.4,10.6,62.8,4,4,1,0,2
0,3,9,0,0,9.8,25.4,19.2,3,3,1,0,3
22,1,8,0,1.7,9.7,24.2,49.8,3,3,1,0,2
14,3,6,0,0,10.3,21.1,82,6,3,1,0,3
8,3,11,0,0,10,9.4,10.6,9,3,1,0,2
6,0,11,0,0,9.5,10.9,63.6,3,3,1,0,2
23,4,7,0,0,10.1,24,27.3,3,3,0,0,2
0,6,11,0,0,9.8,9.5,37.3,3,3,1,0,2
23,0,11,1,0,10,9.4,27.1,1,3,1,0,1
3,3,9,0,0,10.2,25.9,8.2,2,3,1,0,0
11,3,2,0,0,9.6,10.1,6.2,5,2,1,0,4
10,5,11,0,0,9.8,12.1,27.5,8,3,1,0,2
0,0,8,0,0,10.1,24.7,8.6,2,3,1,0,1
20,5,3,0,0,9.8,12.8,18,2,3,1,0,1
17,5,1,0,9.8,8.6,5.5,31.9,5,3,1,1,4
16,6,9,0,0,10.2,18.1,61.6,6,2,1,0,5
5,5,8,0,0,9.6,22.3,68.4,4,3,1,0,2
6,1,2,0,0,10.5,8.7,6,3,2,1,0,0
12,0,4,0,12.9,7.7,15.3,74.5,7,2,1,0,3
20,4,11,0,0,10.1,10.9,45.2,2,3,1,0,1
15,4,6,0,0,10.3,19.7,69.7,6,2,1,0,1
15,0,8,0,0,10.1,28.9,47.1,6,2,1,0,4
7,6,9,0,0,9.8,23.1,51.2,2,3,1,0,2
10,1,3,0,0,10.2,11,52.2,7,2,1,0,1
13,3,9,0,0,10.5,20.2,20.7,6,3,1,0,3
16,3,7,0,0,9.6,22.5,75.5,7,3,1,0,1
4,4,2,0,0,9.7,10.4,77.2,2,3,0,0,3
0,4,12,1,11.6,7.8,13.2,21,2,3,1,1,3
15,1,4,0,0,9.7,15.4,48.7,5,3,1,0,2
9,2,1,0,3.6,9,7.3,25.1,9,2,1,0,0
13,5,2,0,42.9,2.6,12.8,77.4,8,3,1,0,8
20,5,4,0,0,10.1,12.7,10.8,2,3,1,0,1
22,4,6,0,0,9.6,20.9,35.3,2,3,0,0,4
2,5,9,0,0,10.2,19.5,72.4,2,2,1,0,0
21,1,10,0,0,10.2,21.1,15.6,3,2,1,0,1
18,2,9,0,0,10.1,18.9,40.2,8,4,1,0,3
14,6,11,0,39.6,3.1,15.3,15.4,7,2,1,0,4
3,1,11,0,0,10.1,12,79.5,2,4,1,0,5
19,5,2,0,40.7,2.5,8.8,68.1,7,3,1,0,7
13,6,8,0,0,9.6,23.2,65.7,7,2,1,0,0
11,4,5,0,48.1,1.6,17.9,69.9,6,4,1,0,5
19,6,8,0,0,9.9,28.7,38.5,7,3,1,0,4
19,2,4,0,0,9.9,14.2,82.6,8,2,1,0,1
19,2,9,0,18.3,6.7,24.2,74.8,9,3,1,0,2
16,5,1,0,16.3,7.1,8.9,82.7,5,2,1,0,3
17,5,5,0,0,10.3,19.9,43.5,5,3,1,0,5
0,5,10,0,0,10.2,21.6,48,4,2,1,0,1
14,4,11,0,0,10.2,12.4,63,5,4,1,0,4
6,2,6,1,0,10.3,26.1,4.3,3,3,1,0,1
